Wall time,Step,Value
1657815144,4769,-0.001481146
1657815373,4776,-0.001378595
1657815476,4779,-0.002419366
1657815482,4780,-0.002307623
1657815488,4781,-0.002070017
1657815572,4782,-0.001758528
1657815584,4784,-0.002327157
1657815691,4787,-0.001374186
1657815697,4788,-0.002317425
1657815771,4794,-0.001092824
1657815842,4800,-0.002417813
1657815891,4802,-0.002137971
1657815917,4805,-0.002408714
1657816311,4825,-0.002346368
1657816373,4827,-0.001393466
1657816446,4833,-0.002319439
1657816610,4840,-0.002120545
1657816846,4852,-0.00205041
1657817094,4865,-0.00205844
1657817261,4871,-0.001040786
1657817331,4873,-0.001350372
1657817716,4889,-0.002493559
1657817766,4892,-0.002441136
1657817776,4894,-0.002355822
1657817785,4895,-0.001510229
1657818266,4914,-0.002317425
1657818817,4938,-0.001645282
1657818834,4941,-0.002435823
1657819211,4954,-0.002433642
1657819384,4962,-0.002490701
1657819482,4970,-0.000950382
1657819490,4971,-0.001666733
1657819544,4974,-0.001087189
1657819552,4976,-0.002493559
1657819608,4977,-0.002491876
1657819808,4991,-0.002487202
1657819965,4999,-0.001484156
1657820435,5021,-0.000707146
1657820654,5027,-0.002233448
1657820697,5030,-0.001060777
1657820870,5037,-0.002297762
1657821019,5050,-0.001627783
1657821076,5052,-0.000740238
1657821081,5053,-0.002329309
1657821181,5060,-0.002336809
1657821672,5078,-0.002412375
1657822087,5094,-0.000650256
1657822154,5101,-0.002433642
1657822310,5106,-0.002041633
1657822335,5107,-0.002401015
1657822450,5113,-0.002315729
1657822735,5126,-0.001985108
1657822811,5128,-0.001971211
1657822925,5134,-0.001499264
1657822981,5137,-0.001493581
1657823416,5160,-0.00125894
1657823530,5165,-0.002021049
1657823900,5178,-0.000818848
1657823978,5182,-0.001627766
1657824327,5200,-0.002452618
1657824460,5208,-0.001802576
1657824539,5212,-0.000563814
1657824911,5231,-0.002435131
1657824973,5234,-0.001125956
1657824991,5235,-0.000917181
1657825053,5237,-0.000827238
1657825063,5239,-0.002317425
1657825086,5240,-0.000715343
1657825137,5244,-0.001721519
1657825142,5245,-0.002441136
1657825280,5256,-0.00160896
1657825487,5262,-0.002490105
1657825511,5266,-0.002493559
1657825927,5289,-0.001815258
1657826286,5302,-0.001489097
