,Step,Value
359,4776,-0.0018090553490947695
360,4780,-0.001815301215603822
361,4787,-0.0018220669634477838
362,4788,-0.001820561493813306
363,4794,-0.001827227898875173
364,4800,-0.0018228709198864212
365,4802,-0.001829532500687557
366,4805,-0.0018288859656806814
367,4840,-0.0018355326960238746
368,4852,-0.001841588729063636
369,4871,-0.0018474314417729998
370,4873,-0.0018491869773552697
371,4894,-0.001855602117581717
372,4914,-0.0018518754264058997
373,4938,-0.0018499564921418406
374,4941,-0.001841269677220422
375,4954,-0.001842902660448218
376,4962,-0.0018389476938437358
377,4971,-0.0018308118869052982
378,4974,-0.0018251259380362454
379,4976,-0.001831810268655883
380,4977,-0.001826388675969324
381,5021,-0.001820995849209631
382,5027,-0.0018200006707175345
383,5030,-0.0018121415340103591
384,5037,-0.0018140525686702557
385,5050,-0.0018204635829835532
386,5052,-0.0018255305171537175
387,5053,-0.0018212567519821803
388,5060,-0.0018272223144623586
389,5078,-0.001828361021317735
390,5101,-0.0018344287211045577
391,5106,-0.0018404208538935123
392,5126,-0.0018382312553545772
393,5128,-0.0018441075428010315
394,5134,-0.0018444255273730214
395,5160,-0.0018490712020992912
396,5165,-0.0018551160500782982
397,5182,-0.0018563773595775153
398,5200,-0.0018465384059817402
399,5208,-0.0018474172219219227
400,5231,-0.0018385809697027036
401,5235,-0.0018431727800056767
402,5239,-0.00184355584220562
403,5240,-0.0018474648537835639
404,5266,-0.001840005405245728
405,5289,-0.0018389628511932706
406,5318,-0.0018305079926813378
407,5329,-0.0018320523827545245
408,5345,-0.0018271707489269794
409,5359,-0.0018321706114377094
410,5360,-0.0018176860153233322
411,5380,-0.001822500395170099
412,5404,-0.0018286336212183982
413,5420,-0.0018335215350062143
414,5439,-0.0018296110896561522
415,5442,-0.0018223134087595905
416,5447,-0.0018119548146719945
417,5484,-0.0018181221665252746
418,5491,-0.001820667374860022
419,5495,-0.0018123674911114216
420,5501,-0.0018191794062003073
421,5507,-0.0018200635021383043
422,5512,-0.0018267008071169212
423,5515,-0.001833264889045752
424,5517,-0.0018392686601552946
425,5541,-0.0018457770235537415
426,5549,-0.0018522548433182041
427,5566,-0.001857304614885022
428,5571,-0.0018596235787361718
429,5573,-0.00186113042294881
430,5585,-0.001866855538719322
431,5587,-0.0018711782233321289
432,5593,-0.0018773852010988076
433,5605,-0.0018700642890878195
434,5610,-0.0018762356661969411
435,5620,-0.0018724060595349719
436,5630,-0.001870776298939622
437,5658,-0.0018684327959502258
438,5660,-0.0018624091079907236
439,5664,-0.0018635463369108163
440,5679,-0.0018569680735417082
441,5720,-0.0018592490128062913
442,5723,-0.0018655921126782284
443,5741,-0.0018714877315514462
444,5759,-0.0018665868642359317
445,5776,-0.0018684589455935723
446,5779,-0.0018612339061376366
447,5784,-0.0018493849770762603
448,5789,-0.0018479067473054977
449,5807,-0.0018462965298324428
450,5808,-0.0018500986645341184
451,5825,-0.0018478755078887772
452,5828,-0.0018439747428098893
453,5835,-0.0018504537553817905
454,5862,-0.0018451164578279725
455,5864,-0.0018514963832496928
456,5871,-0.0018537772594171959
